P_ID,Step,train_acc_task,train_acc_person,test_acc_task,testing_AE,testing_t,training_cost_total,training_cost_AE,training_cost_t,training_cost_p
9,85,0.88084614,0.53876925,0.647,0.10847062,7.5685,6.538407,0.11168364,3.217754,1.6031663
9,90,0.88292307,0.54969233,0.644,0.10516901,7.647429,6.388215,0.10850656,3.1281548,1.5844634
9,95,0.8863077,0.5583846,0.644,0.10220365,7.769509,6.05598,0.10559447,2.8708754,1.546629
9,100,0.8920769,0.5666923,0.656,0.099417,7.63072,6.0127354,0.10288806,2.8756678,1.531961
9,105,0.891,0.57246155,0.663,0.09665445,8.105954,5.9001174,0.10022702,2.8235471,1.501417
9,110,0.8946154,0.5785385,0.661,0.09414298,7.849929,5.853847,0.09765684,2.821512,1.4846584
9,115,0.8973077,0.58284616,0.633,0.09159851,8.219133,5.669053,0.09515404,2.6797721,1.466508
9,120,0.89484614,0.58615386,0.661,0.08904616,8.129629,5.5942216,0.09264878,2.6489189,1.4453094
9,125,0.9006923,0.60092306,0.645,0.08661017,8.198927,5.3704,0.090274,2.4688683,1.4225203
9,130,0.90284616,0.6026923,0.653,0.08426067,8.473276,5.4438424,0.08782838,2.578238,1.4059979
9,135,0.8996154,0.61138463,0.644,0.08195521,8.247127,5.3726172,0.08555552,2.541421,1.3891802
9,140,0.90684617,0.614,0.662,0.07971626,8.34771,5.3427124,0.083345376,2.54722,1.3698322
9,145,0.9086923,0.62276924,0.652,0.07755511,8.458739,5.3142304,0.081128746,2.5499532,1.3535838
9,150,0.90684617,0.6312308,0.654,0.07539,8.629752,5.123544,0.079005994,2.3892992,1.337384
9,155,0.9074615,0.64030766,0.641,0.0733569,8.65484,5.0441213,0.07681774,2.3510597,1.3091837
9,160,0.91146153,0.6435385,0.662,0.071305305,8.794471,4.9576344,0.074931264,2.2858448,1.2997237
9,165,0.91138464,0.65361536,0.652,0.06938591,8.616416,4.7218423,0.07287056,2.0815756,1.2793165
9,170,0.9141539,0.6584615,0.652,0.0674452,8.904697,4.6890354,0.07091778,2.0806596,1.2577834
9,175,0.9146154,0.6641539,0.65,0.06551823,8.844431,4.657984,0.06900916,2.081067,1.2363461
9,180,0.916,0.6719231,0.643,0.06374788,8.962344,4.803324,0.06717202,2.2414834,1.2303926
9,185,0.9203846,0.67746156,0.628,0.061927,9.394007,4.567281,0.06538825,2.035413,1.2088158
9,190,0.9205385,0.6861538,0.657,0.060163118,8.992263,4.722498,0.06363733,2.2250826,1.1822714
9,195,0.9210769,0.6887692,0.654,0.058556855,9.059343,4.6292553,0.061934076,2.141436,1.1800097
9,200,0.925,0.6983077,0.649,0.05694065,9.518603,4.484646,0.06029567,2.0286963,1.1547164
9,205,0.92684615,0.7036923,0.637,0.05536289,9.357397,4.3823066,0.05872164,1.9516983,1.1356435
9,210,0.9256923,0.71153843,0.669,0.05381076,9.415341,4.2849483,0.057169378,1.8732281,1.1228284
9,215,0.9319231,0.71407694,0.643,0.052321896,9.699481,4.397971,0.055661306,2.0025043,1.1124885
9,220,0.9276923,0.7216923,0.659,0.050911874,9.9068165,4.1904516,0.054286238,1.8282709,1.0848461
9,225,0.9276154,0.7281538,0.643,0.04954587,10.490437,4.128369,0.052853584,1.7754806,1.0806736
9,230,0.93,0.73707694,0.658,0.04820571,9.989319,4.068957,0.05149272,1.7431822,1.058612
9,235,0.9343077,0.7381539,0.622,0.04692865,10.440634,3.9034946,0.050218783,1.6023045,1.0387673
9,240,0.9326923,0.7457692,0.661,0.045753226,10.896564,4.073999,0.04900098,1.7855892,1.0303366
9,245,0.9329231,0.75276923,0.644,0.044550292,10.188231,4.0248213,0.04775668,1.7505635,1.020475
9,250,0.9359231,0.7561538,0.623,0.04347618,10.355728,3.882504,0.046694275,1.6242716,1.0081402
10,5,0.74915385,0.22853847,0.889,0.3918488,3.4971724,11.367823,0.39096296,5.1463842,2.3871586
10,10,0.7912308,0.32946154,0.941,0.35518265,2.956427,10.507899,0.35415798,4.6680565,2.2393198
10,15,0.80153847,0.36,0.925,0.32380167,2.8928223,9.935708,0.32263905,4.440661,2.1177466
10,20,0.8120769,0.38846153,0.917,0.29499337,2.9454443,9.502642,0.29362866,4.29102,2.0477116
10,25,0.81653845,0.43492308,0.91,0.2683353,2.9842043,9.107471,0.26667023,4.161108,1.981187
10,30,0.82176924,0.48061538,0.912,0.24393655,2.923183,8.760227,0.24206251,4.043686,1.9322699
10,35,0.8243846,0.5123077,0.914,0.2214895,3.0553665,8.402297,0.21943396,3.8954062,1.8856295
10,40,0.8293077,0.54307693,0.906,0.20078807,2.983278,8.161371,0.1984519,3.8567677,1.8291519
10,45,0.8391538,0.56153846,0.899,0.18174589,3.0774455,7.788663,0.17922881,3.6560738,1.7860471
10,50,0.84776926,0.5728462,0.904,0.16448975,3.3060374,7.534739,0.16187522,3.5616279,1.7380201
10,55,0.8529231,0.5876154,0.898,0.14898688,3.211144,7.1796813,0.14613351,3.3384218,1.7017002
10,60,0.855,0.60376924,0.9,0.13515893,3.323871,6.9693537,0.13220526,3.2595298,1.6539487
10,65,0.8645385,0.614,0.899,0.12300186,3.3985658,6.691863,0.11981906,3.0825915,1.6264148
10,70,0.8621538,0.6306154,0.896,0.112254344,3.4105864,6.939243,0.10894086,3.4318006,1.5882579
10,75,0.8703077,0.6483077,0.887,0.102871284,3.5355334,6.518231,0.099514104,3.1026711,1.5511024
10,80,0.872,0.6603077,0.882,0.09480637,3.6395323,6.4930873,0.09132615,3.1705904,1.5050571
10,85,0.8746923,0.6712308,0.885,0.08794479,3.448343,6.2589645,0.084287934,3.0007915,1.4813776
10,90,0.87961537,0.68484616,0.884,0.08209073,3.6829913,6.060679,0.078371,2.8751013,1.4436207
10,95,0.8802308,0.69746155,0.885,0.077218786,3.8418996,5.9515815,0.07342752,2.8271363,1.4122547
10,100,0.8830769,0.71,0.883,0.07311249,3.7039838,5.978916,0.069276236,2.917645,1.375226
10,105,0.8868461,0.71715385,0.859,0.06959419,4.1402574,5.7361813,0.0657444,2.7251978,1.3482717
10,110,0.88792306,0.73284614,0.859,0.06660019,3.9467611,5.711394,0.06269504,2.755062,1.3136507
10,115,0.89007694,0.7362308,0.853,0.06402438,4.003176,5.4856524,0.060083598,2.5840597,1.2764238
10,120,0.88753843,0.75076926,0.85,0.061819114,4.1426845,5.3406634,0.05790112,2.4743807,1.2569137
10,125,0.8894615,0.7526923,0.853,0.059822474,4.0372944,5.4234385,0.055966306,2.6009068,1.2278367
10,130,0.8944615,0.7656154,0.852,0.05814965,4.021207,5.168516,0.05419205,2.3890278,1.1981204
10,135,0.89546156,0.7733077,0.846,0.056543976,4.332894,5.132442,0.052611724,2.391949,1.1711383
10,140,0.89976925,0.77669233,0.836,0.055064708,4.248558,5.1506824,0.051122416,2.4398055,1.1523526
10,145,0.90023077,0.78707695,0.857,0.053734127,4.230468,5.1564593,0.049765784,2.4781332,1.1300218
10,150,0.9066154,0.79184616,0.834,0.052414533,4.435361,4.9750037,0.048484758,2.3273275,1.1085584
10,155,0.9027692,0.80184615,0.833,0.05118768,4.3868055,4.8903675,0.047265332,2.277396,1.0822392
10,160,0.9039231,0.8090769,0.839,0.04995081,4.588689,4.857679,0.04609648,2.2672787,1.0678415
10,165,0.9046923,0.81438464,0.837,0.04883232,4.4245477,4.8100667,0.04494566,2.2483313,1.0473442
10,170,0.9083077,0.8194615,0.822,0.047771234,4.4124384,4.709715,0.043886967,2.1789117,1.0243422
10,175,0.908,0.82623076,0.845,0.046685837,4.5307136,4.6734304,0.042869195,2.1658907,1.0082244
10,180,0.9096154,0.8289231,0.833,0.045659233,4.644607,4.6478953,0.041906938,2.1714368,0.983486
10,185,0.912,0.83623075,0.845,0.0446687,4.664404,4.4514027,0.040977664,2.0068195,0.95722556
10,190,0.9164615,0.8423077,0.836,0.043772638,4.5075493,4.4722953,0.040052217,2.0501447,0.94069535
10,195,0.91138464,0.84923077,0.825,0.04292623,4.610592,4.283186,0.039207213,1.8813233,0.9258216
10,200,0.9148462,0.8517692,0.83,0.04199166,4.469876,4.3784394,0.038419396,2.0002773,0.907497
10,205,0.91592306,0.856,0.831,0.04117271,4.688918,4.3677154,0.03760979,2.008929,0.8936153
10,210,0.91753846,0.86284614,0.834,0.040388484,4.6591234,4.103222,0.03684339,1.7676764,0.87597805
10,215,0.9179231,0.8645385,0.805,0.039683193,4.9539227,4.2632356,0.036148246,1.949719,0.8590049
10,220,0.92,0.865,0.808,0.038961183,4.8585753,4.1903863,0.03551935,1.8891664,0.8511618
10,225,0.9207692,0.869,0.83,0.038291313,4.754929,4.0077376,0.034852497,1.7358851,0.8262856
10,230,0.9213077,0.8726923,0.826,0.037772328,4.902593,4.0684967,0.034281157,1.809963,0.81741476
10,235,0.9223846,0.8756923,0.835,0.037116177,4.7862425,3.959699,0.03373199,1.733491,0.7895283
10,240,0.9236154,0.8790769,0.83,0.03654701,4.9257274,3.9740624,0.03320323,1.7559476,0.7858575
10,245,0.9272308,0.8809231,0.821,0.036089372,5.003458,3.9156516,0.03269505,1.7123418,0.77554613
10,250,0.92853844,0.8802308,0.833,0.0355292,5.0587773,3.8811362,0.03222404,1.6880821,0.76903075
11,5,0.76407695,0.18315385,0.6,0.26734847,7.3861146,11.390057,0.26677403,5.221574,2.4318488
11,10,0.795,0.2336923,0.598,0.22376709,7.680007,10.6692095,0.22388962,4.8908787,2.2694106
11,15,0.82715386,0.26146153,0.581,0.18917462,8.341352,9.73614,0.19004077,4.279905,2.1669867
11,20,0.83553845,0.29876924,0.592,0.16182806,8.182751,9.296714,0.16368039,4.1190763,2.0944772
11,25,0.8420769,0.36253846,0.576,0.14066811,8.460676,9.052038,0.14339712,4.1293445,2.0282092
11,30,0.8426923,0.434,0.56,0.12431938,8.374804,8.758664,0.12801817,4.0628366,1.9708396
11,35,0.8490769,0.49269232,0.571,0.11184402,8.345602,8.420703,0.11636885,3.9376974,1.9093375
11,40,0.85307693,0.5346154,0.558,0.10225138,8.803993,7.945563,0.10750825,3.6511884,1.8549955
11,45,0.86038464,0.5545385,0.561,0.09483286,8.981308,7.608386,0.100542046,3.4864311,1.8018248
11,50,0.8626154,0.57546157,0.558,0.08870087,8.6611185,7.544969,0.09495273,3.5788906,1.7517613
11,55,0.8673846,0.58976924,0.542,0.08363173,8.70469,7.231304,0.09031043,3.400763,1.7105094
11,60,0.8762308,0.6016923,0.576,0.07930231,8.857979,7.02454,0.08611991,3.3276894,1.6609343
11,65,0.8776923,0.6131539,0.568,0.07546889,9.12682,6.7447395,0.08247536,3.1618376,1.6218005
11,70,0.8854615,0.62753844,0.574,0.07198144,8.811392,6.7622766,0.07906398,3.2791746,1.5882623
11,75,0.888,0.6466154,0.574,0.06887829,9.211665,6.3838787,0.076007575,2.9868925,1.5607332
11,80,0.89415383,0.66138464,0.565,0.06600904,9.264079,6.2109885,0.073236816,2.9007978,1.5254233
11,85,0.89692307,0.68,0.561,0.06336447,9.384709,6.1478996,0.07056258,2.9171653,1.4918776
11,90,0.9008462,0.6919231,0.587,0.06093098,9.249354,5.8888764,0.06815531,2.727134,1.4637568
11,95,0.90361536,0.7083077,0.576,0.05872235,9.323065,5.738025,0.065891095,2.6431322,1.4333556
11,100,0.9074615,0.7193846,0.563,0.056635454,9.738819,5.687794,0.06373264,2.651585,1.4075214
11,105,0.9084615,0.73661536,0.579,0.054631975,9.67137,5.5141625,0.061653,2.536173,1.3789119
11,110,0.9083077,0.7473077,0.586,0.05271503,9.861564,5.4129868,0.059719734,2.4837174,1.3565501
11,115,0.9116923,0.7578462,0.573,0.050946146,9.80846,5.2911134,0.057752762,2.4140606,1.328641
11,120,0.91384614,0.768,0.599,0.049289793,9.651813,5.2864513,0.056024183,2.458302,1.3014524
11,125,0.9136154,0.77930766,0.576,0.04771643,9.292437,5.202939,0.054409,2.4161222,1.2797402
11,130,0.92046154,0.7849231,0.582,0.046252973,9.806651,5.0601735,0.05293423,2.310398,1.2606598
11,135,0.9193846,0.7947692,0.595,0.044928424,9.794859,5.16905,0.05157965,2.465344,1.2304145
11,140,0.9219231,0.80084616,0.617,0.0437285,9.471315,4.756913,0.050273284,2.0920405,1.2060887
11,145,0.92284614,0.80753845,0.606,0.04260801,9.490997,4.6952734,0.049076382,2.0732224,1.1765898
11,150,0.9240769,0.8197692,0.625,0.04150258,9.545557,4.753464,0.047865108,2.164936,1.155039
11,155,0.9271538,0.8226154,0.605,0.040483765,9.04887,4.507272,0.04679426,1.9513656,1.1333071
11,160,0.9256923,0.82584614,0.631,0.039557934,9.449815,4.6359715,0.045776725,2.1108816,1.1126473
11,165,0.93,0.8333077,0.609,0.03861078,9.668595,4.378926,0.044791665,1.8859048,1.089918
11,170,0.9319231,0.83338463,0.62,0.037811253,9.0153675,4.375513,0.044017144,1.9104228,1.0705582
11,175,0.933,0.8386923,0.632,0.037015233,9.490241,4.344584,0.043178126,1.9169062,1.0413349
11,180,0.9363846,0.8442308,0.657,0.036276013,8.96507,4.177996,0.04229433,1.7665429,1.0329467
11,185,0.9356923,0.845,0.641,0.03552132,9.302404,4.0988183,0.041429162,1.7100412,1.0175658
11,190,0.9395385,0.84876925,0.654,0.03484078,8.913745,4.129366,0.040746324,1.7654414,0.99944174
11,195,0.93776923,0.85207695,0.652,0.034178145,9.1657505,4.060372,0.040000636,1.7257011,0.9764772
11,200,0.938,0.85123074,0.629,0.033567943,9.5166445,4.024652,0.039441723,1.706211,0.9662721
11,205,0.94415385,0.85515386,0.667,0.032972395,9.233187,3.9617321,0.03877499,1.6609539,0.9541545
11,210,0.94176924,0.8619231,0.656,0.03237315,9.477492,3.7654905,0.038179424,1.4960966,0.92787665
11,215,0.9463077,0.86376923,0.657,0.031835135,10.058252,3.822565,0.03751529,1.5727257,0.9132469
11,220,0.94884616,0.8629231,0.663,0.031292513,9.577558,3.6909769,0.03697594,1.4591777,0.8998218
11,225,0.9461538,0.86892307,0.653,0.030798448,9.011069,3.721719,0.03643565,1.5034066,0.8902244
11,230,0.951,0.8723077,0.659,0.030319802,9.504278,3.50157,0.035985332,1.3041644,0.8731979
11,235,0.9511539,0.8780769,0.659,0.029868616,9.236862,3.3736558,0.03540881,1.1911757,0.86170983
11,240,0.9518462,0.8835385,0.677,0.029436713,9.424476,3.442711,0.03489408,1.2866944,0.8388263
11,245,0.954,0.88484615,0.679,0.029001065,9.010332,3.4524546,0.034514315,1.3038312,0.8346053
11,250,0.9563846,0.8861538,0.675,0.02858346,9.024687,3.3381205,0.034049295,1.2094438,0.81751096
12,5,0.77007693,0.30015385,0.787,0.7715002,5.152201,11.935618,0.78400886,5.3468313,2.3643632
12,10,0.80253845,0.39084616,0.721,0.6796644,5.7515674,11.043096,0.69031936,4.9163527,2.1932378
12,15,0.81276923,0.42938462,0.721,0.6000148,5.7506175,10.420338,0.609088,4.688843,2.0699599
12,20,0.82,0.449,0.74,0.5311453,5.600448,9.959022,0.5388728,4.5670424,1.9809519
12,25,0.82576925,0.47284615,0.758,0.47067934,5.5468984,9.447933,0.4772086,4.362821,1.901481
12,30,0.832,0.4923846,0.758,0.41749167,5.3178606,9.183774,0.42291775,4.367788,1.8367671
12,35,0.837,0.50715387,0.758,0.3704191,5.35173,8.784162,0.37486902,4.202719,1.7864273
12,40,0.84453845,0.52476925,0.762,0.32902732,5.230673,8.452246,0.33279032,4.090064,1.7316502
12,45,0.8499231,0.55607694,0.769,0.29257554,4.982354,8.223725,0.29560727,4.054739,1.6836843
12,50,0.85376924,0.5793846,0.77,0.26097873,5.0686126,7.875405,0.2634697,3.8808587,1.636793
12,55,0.8569231,0.5976923,0.769,0.23336376,4.9850125,7.58275,0.23529565,3.7340755,1.603412
12,60,0.8586154,0.6086923,0.772,0.20949718,5.089416,7.4120393,0.21096838,3.7081623,1.5574114
12,65,0.8640769,0.61946154,0.775,0.18884787,4.82192,7.298158,0.19002599,3.7133124,1.5252209
12,70,0.87253845,0.6261538,0.794,0.1709441,4.871734,7.0549045,0.17180713,3.5796103,1.492038
12,75,0.8706923,0.63746154,0.79,0.15582787,4.6333637,6.7817326,0.15648055,3.391428,1.4735686
12,80,0.8766154,0.6416154,0.795,0.14280285,4.629565,6.666624,0.14328785,3.3722649,1.4359903
12,85,0.87584615,0.6489231,0.803,0.13172445,4.5277224,6.6286764,0.1320714,3.4093914,1.4122441
12,90,0.88076925,0.6539231,0.808,0.12226414,4.585277,6.444873,0.12251884,3.2973466,1.3854479
12,95,0.881,0.6640769,0.799,0.114273176,4.3374248,6.1851544,0.11449218,3.1014464,1.3612317
12,100,0.888,0.67084616,0.804,0.10745369,4.5172114,6.034291,0.10762009,3.0073724,1.3394383
12,105,0.8878462,0.67746156,0.799,0.10147521,4.536739,6.0390015,0.1016805,3.0723968,1.3099885
12,110,0.89,0.69007695,0.813,0.09627298,4.291634,5.7582746,0.096526414,2.83821,1.2907741
12,115,0.89215386,0.6949231,0.819,0.09170272,4.6918683,5.7045865,0.09196661,2.832105,1.2673142
12,120,0.8936923,0.6978462,0.806,0.08755189,4.605893,5.4898076,0.0878998,2.6554558,1.2507633
12,125,0.89384615,0.7016923,0.813,0.08388451,4.6279173,5.5413413,0.08428484,2.7512412,1.2261207
12,130,0.8963077,0.7132308,0.81,0.080340266,4.5247607,5.630588,0.08075688,2.8737636,1.2105718
12,135,0.90146154,0.7156154,0.814,0.07717703,4.662018,5.427478,0.077658705,2.7055354,1.1916484
12,140,0.9006154,0.725,0.817,0.07409832,4.4406347,5.2883,0.07467094,2.5960782,1.1763533
12,145,0.89953846,0.73592305,0.832,0.07134941,4.667799,5.4105177,0.0719502,2.7575097,1.1502632
12,150,0.9033846,0.73730767,0.827,0.06875125,4.5599785,5.1966877,0.0694303,2.5721617,1.1336312
12,155,0.90592307,0.74253845,0.816,0.066207185,4.72768,5.3824253,0.06695064,2.783565,1.118767
12,160,0.90715384,0.74815387,0.832,0.06380638,4.78001,5.1522574,0.06459316,2.5822175,1.0997944
12,165,0.9074615,0.74869233,0.836,0.0614934,4.7896266,5.064995,0.06233157,2.5139122,1.0895978
12,170,0.9090769,0.7547692,0.817,0.05928032,4.8347087,4.9763894,0.060246613,2.449799,1.0731279
12,175,0.91253847,0.76123077,0.837,0.057167713,4.784741,4.677447,0.058265172,2.1815045,1.0501336
12,180,0.9146923,0.7616923,0.842,0.05519054,4.882024,4.9002805,0.056336578,2.4214056,1.0403763
12,185,0.91776925,0.77007693,0.816,0.0533452,4.6254706,4.6352553,0.05452454,2.1780562,1.0253292
12,190,0.9189231,0.7758462,0.824,0.05156898,4.4762497,4.6982636,0.052805386,2.262587,1.0099379
12,195,0.9172308,0.7783077,0.835,0.049841262,4.6004596,4.621655,0.05118395,2.2218668,0.97980034
12,200,0.9186154,0.78284615,0.833,0.048207063,4.8255486,4.665452,0.049601465,2.2746942,0.97613543
12,205,0.922,0.786,0.819,0.046659984,5.0377326,4.5336027,0.048129458,2.1690426,0.95458543
12,210,0.92184615,0.79515386,0.818,0.04526612,4.973759,4.3634458,0.04675969,2.0080736,0.949549
12,215,0.9257692,0.8026923,0.818,0.043937653,4.6034427,4.394305,0.045483857,2.062349,0.9298493
12,220,0.92453843,0.8071538,0.833,0.042699665,4.7236233,4.4221854,0.044277273,2.102035,0.92164296
12,225,0.9263077,0.80992305,0.827,0.0415239,4.8749514,4.2106714,0.043211047,1.9185848,0.8966847
12,230,0.92592305,0.81676924,0.818,0.040422358,5.1245394,4.257594,0.042153716,1.9841038,0.881092
12,235,0.92776924,0.8263846,0.83,0.039400462,4.8785906,4.272395,0.041195724,2.0040479,0.8787014
12,240,0.9302308,0.8313846,0.823,0.03850943,5.233797,4.1122932,0.040329304,1.8682554,0.856817
12,245,0.9306923,0.83738464,0.826,0.03758199,5.2629147,4.1807985,0.039490253,1.9514079,0.8443725
12,250,0.9343077,0.837,0.824,0.03683216,4.913278,4.2845974,0.038727567,2.0629659,0.8386637
13,5,0.77576923,0.1596923,0.819,0.54709405,4.9505143,11.53564,0.55355084,5.073107,2.475478
13,10,0.804,0.24276923,0.802,0.47352406,5.0082884,10.779485,0.4794969,4.7423854,2.3268228
13,15,0.82123077,0.32915384,0.791,0.41065267,5.206154,10.084096,0.41617712,4.416392,2.2137427
13,20,0.82676923,0.37792307,0.731,0.3566945,5.629954,9.590821,0.36192778,4.2490315,2.1221087
13,25,0.83692306,0.4233846,0.723,0.31044883,5.911782,9.126817,0.31549394,4.067021,2.050764
13,30,0.84,0.44323078,0.721,0.27092004,5.752184,8.757439,0.27574944,3.9515445,1.9825634
13,35,0.8489231,0.46076924,0.697,0.2372476,5.704429,8.52147,0.24186768,3.9388475,1.92459
13,40,0.8531538,0.47338462,0.682,0.20844251,5.850351,8.202384,0.21304955,3.8222723,1.8697575
13,45,0.86207694,0.48484614,0.709,0.18410684,5.718685,7.7314706,0.1885771,3.5292196,1.8222817
13,50,0.86184615,0.50246155,0.713,0.16346936,5.6851964,7.586848,0.16792768,3.545042,1.7755458
13,55,0.8690769,0.5275385,0.69,0.14592683,5.6847405,7.457351,0.15036467,3.557642,1.7324338
13,60,0.8726154,0.55153847,0.684,0.13104177,5.851383,7.073126,0.13542166,3.2984767,1.6947464
13,65,0.8795385,0.57453847,0.682,0.11826643,5.8089886,6.8819385,0.12266397,3.222105,1.6569598
13,70,0.8820769,0.5842308,0.694,0.10744394,6.0126,6.884239,0.11183487,3.3229957,1.6254568
13,75,0.88484615,0.6014615,0.688,0.09820255,5.9060707,6.5700293,0.102572866,3.1091616,1.583209
13,80,0.8868461,0.6083077,0.657,0.0903375,6.1726646,6.3420386,0.09474396,2.9609838,1.5540185
13,85,0.8893846,0.6186154,0.664,0.08355016,6.336351,6.5201406,0.0879538,3.220467,1.5184237
13,90,0.88953847,0.62846154,0.644,0.07771527,6.6112804,6.107129,0.0820961,2.8788242,1.4874444
13,95,0.89723074,0.638,0.667,0.072667025,6.4259953,6.1652913,0.07708,3.0049143,1.4545494
13,100,0.89792305,0.6503846,0.634,0.068296686,6.839431,6.0715036,0.07271929,2.9636412,1.4328303
13,105,0.89861536,0.66753846,0.632,0.064523876,6.8012295,6.015176,0.06894194,2.9621453,1.4048778
13,110,0.9006923,0.6816923,0.599,0.061270695,7.108506,5.985829,0.06566448,2.9970887,1.3643084
13,115,0.90546155,0.70484614,0.596,0.05840064,7.0948453,5.8401175,0.0628224,2.8862925,1.3504491
13,120,0.90430766,0.7200769,0.621,0.0558804,6.9213896,5.727672,0.060310908,2.8262937,1.3169155
13,125,0.9046923,0.73538464,0.6,0.05364496,7.651511,5.3932085,0.05804612,2.5315168,1.2941301
13,130,0.90715384,0.7483077,0.582,0.051659074,7.70266,5.426065,0.056112014,2.6041281,1.2697654
13,135,0.90853846,0.76407695,0.62,0.049860414,7.2056203,5.3164635,0.054262996,2.5343995,1.2438142
13,140,0.9099231,0.7720769,0.621,0.048240677,7.39884,5.227885,0.052728727,2.489196,1.2124264
13,145,0.91423076,0.78184617,0.614,0.04678789,7.5857706,5.0339603,0.051249925,2.3323772,1.1863208
13,150,0.91384614,0.7943846,0.619,0.045427658,7.7430077,4.9953527,0.04988896,2.3302581,1.1599545
13,155,0.91376925,0.7956154,0.586,0.044171378,7.6061587,4.8326855,0.048632685,2.1936302,1.143286
13,160,0.9174615,0.8072308,0.576,0.04300237,8.029493,4.958479,0.047492474,2.3553069,1.1165612
13,165,0.91992307,0.8143077,0.576,0.04188358,8.0535965,4.7975683,0.04645405,2.2232294,1.0958303
13,170,0.9206923,0.81553847,0.595,0.04089406,7.7581096,4.9272637,0.04536863,2.387325,1.0690151
13,175,0.9203077,0.8227692,0.574,0.039915428,8.674807,4.6214123,0.044416428,2.1094682,1.0482675
13,180,0.9216923,0.8273077,0.553,0.03898619,8.5934515,4.5326405,0.04351089,2.046644,1.0295485
13,185,0.92515385,0.83615386,0.585,0.03810078,8.3152485,4.6237407,0.042639256,2.1627202,1.0114024
13,190,0.92323077,0.8370769,0.557,0.03725733,9.079219,4.5170517,0.04178419,2.076504,0.9972953
13,195,0.9253077,0.8386923,0.554,0.03647176,8.311004,4.391107,0.04097417,1.9781166,0.9752165
13,200,0.9250769,0.8410769,0.561,0.035696432,8.537716,4.3599577,0.040232513,1.9616627,0.9657354
13,205,0.9276154,0.8507692,0.547,0.035021927,8.732938,4.293062,0.039559525,1.9241893,0.9413662
13,210,0.92876923,0.85276926,0.548,0.03428881,8.873735,4.2911577,0.038817994,1.9371934,0.93129635
13,215,0.93061537,0.85684615,0.535,0.033662826,8.824087,4.2635813,0.03824737,1.9350362,0.91021097
13,220,0.93176925,0.8574615,0.541,0.03306279,9.407296,4.2752266,0.037547853,1.9618909,0.8997571
13,225,0.93484616,0.86038464,0.537,0.03246281,9.346112,4.060609,0.03696623,1.7608881,0.89076567
13,230,0.936,0.86992306,0.528,0.031910684,9.21826,4.0017934,0.03644292,1.7233596,0.87417006
13,235,0.93653846,0.86846155,0.552,0.031370472,9.036731,3.9313474,0.035878547,1.6827004,0.84822685
13,240,0.9346154,0.86923075,0.564,0.030863147,9.189104,3.9173546,0.03536701,1.6803039,0.83970296
13,245,0.93646157,0.8716154,0.576,0.030380592,9.244532,3.873925,0.03491763,1.6416644,0.83774734
13,250,0.93923074,0.87223077,0.538,0.029912516,9.350682,3.743713,0.034437686,1.5286081,0.8237956
